"activity" "subject" "measurement" "mean(value)"
"WALKING" 2 "fBodyAcc-meanFreq()-Z" 0.087210586428
"WALKING" 2 "fBodyAccJerk-mean()-X" -0.561682049622185
"WALKING" 2 "fBodyAccJerk-mean()-Y" -0.50890379901457
"WALKING" 2 "fBodyAccJerk-mean()-Z" -0.715745330403973
"WALKING" 2 "fBodyAccJerk-meanFreq()-X" 0.0868000536209801
"WALKING" 2 "fBodyAccJerk-meanFreq()-Y" -0.139776595362185
"WALKING" 2 "fBodyAccJerk-meanFreq()-Z" -0.0942651868218543
"WALKING" 2 "fBodyGyro-mean()-X" -0.638717694593046
"WALKING" 2 "fBodyGyro-mean()-Y" -0.722068978635762
"WALKING" 2 "fBodyGyro-mean()-Z" -0.601594889654305
"WALKING" 2 "fBodyGyro-meanFreq()-X" -0.00576500648245033
"WALKING" 2 "fBodyGyro-meanFreq()-Y" -0.0702155008665563
"WALKING" 2 "fBodyGyro-meanFreq()-Z" 0.0513627291214901
"WALKING" 2 "fBodyAccMag-mean()" -0.514569861316887
"WALKING" 2 "fBodyAccMag-meanFreq()" 0.192199738218212
"WALKING" 2 "fBodyBodyAccJerkMag-mean()" -0.509746432970861
"WALKING" 2 "fBodyBodyAccJerkMag-meanFreq()" 0.193066821118212
"WALKING" 2 "fBodyBodyGyroMag-mean()" -0.699742945221854
"WALKING" 2 "fBodyBodyGyroMag-meanFreq()" 0.0471324812379801
"WALKING" 2 "fBodyBodyGyroJerkMag-mean()" -0.751615078360927
"WALKING" 2 "fBodyBodyGyroJerkMag-meanFreq()" 0.124612068599768
"WALKING" 2 "angle(tBodyAccMean,gravity)" 0.00987176748993709
"WALKING" 2 "angle(tBodyAccJerkMean),gravityMean)" 0.0140445759570199
"WALKING" 2 "angle(tBodyGyroMean,gravityMean)" 0.0745850523983444
"WALKING" 2 "angle(tBodyGyroJerkMean,gravityMean)" -0.0372927976207285
"WALKING" 2 "angle(X,gravityMean)" -0.434486657251656
"WALKING" 2 "angle(Y,gravityMean)" 0.17228684113245
"WALKING" 2 "angle(Z,gravityMean)" -0.0788654586730132
"WALKING" 2 "tBodyAcc-std()-X" -0.605586497159271
"WALKING" 2 "tBodyAcc-std()-Y" -0.428962986589404
"WALKING" 2 "tBodyAcc-std()-Z" -0.589360062210596
"WALKING" 2 "tGravityAcc-std()-X" -0.963015508245033
"WALKING" 2 "tGravityAcc-std()-Y" -0.960033560165563
"WALKING" 2 "tGravityAcc-std()-Z" -0.945365383907285
"WALKING" 2 "tBodyAccJerk-std()-X" -0.557809603123841
"WALKING" 2 "tBodyAccJerk-std()-Y" -0.491875889831788
"WALKING" 2 "tBodyAccJerk-std()-Z" -0.741885388311258
"WALKING" 2 "tBodyGyro-std()-X" -0.710648927815894
"WALKING" 2 "tBodyGyro-std()-Y" -0.722943674337748
"WALKING" 2 "tBodyGyro-std()-Z" -0.634888927843046
"WALKING" 2 "tBodyGyroJerk-std()-X" -0.671679103311258
"WALKING" 2 "tBodyGyroJerk-std()-Y" -0.783595466728477
"WALKING" 2 "tBodyGyroJerk-std()-Z" -0.674611933293046
"WALKING" 2 "tBodyAccMag-std()" -0.552812545643709
"WALKING" 2 "tGravityAccMag-std()" -0.552812545643709
"WALKING" 2 "tBodyAccJerkMag-std()" -0.512115278415232
"WALKING" 2 "tBodyGyroMag-std()" -0.680584887880795
"WALKING" 2 "tBodyGyroJerkMag-std()" -0.740088733655629
"WALKING" 2 "fBodyAcc-std()-X" -0.619788102803311
"WALKING" 2 "fBodyAcc-std()-Y" -0.464723862913245
"WALKING" 2 "fBodyAcc-std()-Z" -0.600678614835099
"WALKING" 2 "fBodyAccJerk-std()-X" -0.595105612895033
"WALKING" 2 "fBodyAccJerk-std()-Y" -0.509147543673841
"WALKING" 2 "fBodyAccJerk-std()-Z" -0.767087015496689
"WALKING" 2 "fBodyGyro-std()-X" -0.734588540182119
"WALKING" 2 "fBodyGyro-std()-Y" -0.72716774102649
"WALKING" 2 "fBodyGyro-std()-Z" -0.683114494539735
"WALKING" 2 "fBodyAccMag-std()" -0.646662308457285
"WALKING" 2 "fBodyBodyAccJerkMag-std()" -0.518800797709272
"WALKING" 2 "fBodyBodyGyroMag-std()" -0.725310337688742
"WALKING" 2 "fBodyBodyGyroJerkMag-std()" -0.744194981440397
"WALKING" 3 "tBodyAcc-mean()-X" 0.273428719636364
"WALKING" 3 "tBodyAcc-mean()-Y" -0.017856067384956
"WALKING" 3 "tBodyAcc-mean()-Z" -0.106492632429097
"WALKING" 3 "tGravityAcc-mean()-X" 0.707814353343108
"WALKING" 3 "tGravityAcc-mean()-Y" -0.0260590480328739
"WALKING" 3 "tGravityAcc-mean()-Z" 0.0480937904190616
"WALKING" 3 "tBodyAccJerk-mean()-X" 0.0701731261988856
"WALKING" 3 "tBodyAccJerk-mean()-Y" 0.0144664329060411
"WALKING" 3 "tBodyAccJerk-mean()-Z" -0.000526818872875366
"WALKING" 3 "tBodyGyro-mean()-X" -0.0248490682828446
"WALKING" 3 "tBodyGyro-mean()-Y" -0.0743565308442815
"WALKING" 3 "tBodyGyro-mean()-Z" 0.0866875497119062
"WALKING" 3 "tBodyGyroJerk-mean()-X" -0.0991554609633431
"WALKING" 3 "tBodyGyroJerk-mean()-Y" -0.0401923943695015
"WALKING" 3 "tBodyGyroJerk-mean()-Z" -0.0521178264170088
"WALKING" 3 "tBodyAccMag-mean()" -0.563140802770059
"WALKING" 3 "tGravityAccMag-mean()" -0.563140802770059
"WALKING" 3 "tBodyAccJerkMag-mean()" -0.650182434328446
"WALKING" 3 "tBodyGyroMag-mean()" -0.643150121648094
"WALKING" 3 "tBodyGyroJerkMag-mean()" -0.784056656246334
"WALKING" 3 "fBodyAcc-mean()-X" -0.625733289873607
"WALKING" 3 "fBodyAcc-mean()-Y" -0.501779938505279
"WALKING" 3 "fBodyAcc-mean()-Z" -0.699656828592375
"WALKING" 3 "fBodyAcc-meanFreq()-X" -0.192817340495308
"WALKING" 3 "fBodyAcc-meanFreq()-Y" 0.0389282523284457
"WALKING" 3 "fBodyAcc-meanFreq()-Z" 0.00447261449052786
"WALKING" 3 "fBodyAccJerk-mean()-X" -0.645893496630499
"WALKING" 3 "fBodyAccJerk-mean()-Y" -0.582949919157742
"WALKING" 3 "fBodyAccJerk-mean()-Z" -0.780101644193548
"WALKING" 3 "fBodyAccJerk-meanFreq()-X" -0.0476941200470968
"WALKING" 3 "fBodyAccJerk-meanFreq()-Y" -0.236874240885924
"WALKING" 3 "fBodyAccJerk-meanFreq()-Z" -0.193657539305073
"WALKING" 3 "fBodyGyro-mean()-X" -0.642097719778592
"WALKING" 3 "fBodyGyro-mean()-Y" -0.775144985073314
"WALKING" 3 "fBodyGyro-mean()-Z" -0.670734708996481
"WALKING" 3 "fBodyGyro-meanFreq()-X" -0.102568067670674
"WALKING" 3 "fBodyGyro-meanFreq()-Y" -0.167675025582991
"WALKING" 3 "fBodyGyro-meanFreq()-Z" -0.0321862688221114
"WALKING" 3 "fBodyAccMag-mean()" -0.579076453758064
"WALKING" 3 "fBodyAccMag-meanFreq()" 0.0770665587562757
"WALKING" 3 "fBodyBodyAccJerkMag-mean()" -0.604752108072727
"WALKING" 3 "fBodyBodyAccJerkMag-meanFreq()" 0.11231984174566
"WALKING" 3 "fBodyBodyGyroMag-mean()" -0.716822144279179
"WALKING" 3 "fBodyBodyGyroMag-meanFreq()" -0.0846075231245126
"WALKING" 3 "fBodyBodyGyroJerkMag-mean()" -0.810085498651026
"WALKING" 3 "fBodyBodyGyroJerkMag-meanFreq()" 0.0599628733252199
"WALKING" 3 "angle(tBodyAccMean,gravity)" 0.0140943888357038
"WALKING" 3 "angle(tBodyAccJerkMean),gravityMean)" 0.0134500193845455
"WALKING" 3 "angle(tBodyGyroMean,gravityMean)" 0.0359008263363636
"WALKING" 3 "angle(tBodyGyroJerkMean,gravityMean)" -0.0192074752090909
"WALKING" 3 "angle(X,gravityMean)" -0.503323420175953
"WALKING" 3 "angle(Y,gravityMean)" 0.075626283568915
"WALKING" 3 "angle(Z,gravityMean)" -0.0174901508665689
"WALKING" 3 "tBodyAcc-std()-X" -0.623413602046921
"WALKING" 3 "tBodyAcc-std()-Y" -0.480015920697654
"WALKING" 3 "tBodyAcc-std()-Z" -0.653625579293255
"WALKING" 3 "tGravityAcc-std()-X" -0.966457565630499
"WALKING" 3 "tGravityAcc-std()-Y" -0.9445645371261
"WALKING" 3 "tGravityAcc-std()-Z" -0.926966278211144
"WALKING" 3 "tBodyAccJerk-std()-X" -0.635484688041056
"WALKING" 3 "tBodyAccJerk-std()-Y" -0.55721186773783
"WALKING" 3 "tBodyAccJerk-std()-Z" -0.796066240234604
"WALKING" 3 "tBodyGyro-std()-X" -0.699262195705865
"WALKING" 3 "tBodyGyro-std()-Y" -0.76302218170088
"WALKING" 3 "tBodyGyro-std()-Z" -0.709483440322581
"WALKING" 3 "tBodyGyroJerk-std()-X" -0.689328428607038
"WALKING" 3 "tBodyGyroJerk-std()-Y" -0.842659862111437
"WALKING" 3 "tBodyGyroJerk-std()-Z" -0.743028500565982
"WALKING" 3 "tBodyAccMag-std()" -0.591224780306452
"WALKING" 3 "tGravityAccMag-std()" -0.591224780306452
"WALKING" 3 "tBodyAccJerkMag-std()" -0.607658214170381
"WALKING" 3 "tBodyGyroMag-std()" -0.674010290979472
"WALKING" 3 "tBodyGyroJerkMag-std()" -0.80366136372434
"WALKING" 3 "fBodyAcc-std()-X" -0.623805015199413
"WALKING" 3 "fBodyAcc-std()-Y" -0.502753639795894
"WALKING" 3 "fBodyAcc-std()-Z" -0.657443765803519
"WALKING" 3 "fBodyAccJerk-std()-X" -0.657844055881525
"WALKING" 3 "fBodyAccJerk-std()-Y" -0.559851186088408
"WALKING" 3 "fBodyAccJerk-std()-Z" -0.81080601659824
"WALKING" 3 "fBodyGyro-std()-X" -0.719276622702346
"WALKING" 3 "fBodyGyro-std()-Y" -0.758505287214076
"WALKING" 3 "fBodyGyro-std()-Z" -0.751008875659824
"WALKING" 3 "fBodyAccMag-std()" -0.663079838985044
"WALKING" 3 "fBodyBodyAccJerkMag-std()" -0.615643694857361
"WALKING" 3 "fBodyBodyGyroMag-std()" -0.703839403007038
"WALKING" 3 "fBodyBodyGyroJerkMag-std()" -0.810032718739003
"WALKING" 4 "tBodyAcc-mean()-X" 0.277034464752577
"WALKING" 4 "tBodyAcc-mean()-Y" -0.0133496817746907
"WALKING" 4 "tBodyAcc-mean()-Z" -0.105916135927835
"WALKING" 4 "tGravityAcc-mean()-X" 0.731456509896907
"WALKING" 4 "tGravityAcc-mean()-Y" 0.072347989306416
"WALKING" 4 "tGravityAcc-mean()-Z" 0.193993433768041
"WALKING" 4 "tBodyAccJerk-mean()-X" 0.0780162237953608
"WALKING" 4 "tBodyAccJerk-mean()-Y" -0.0010311298138299
"WALKING" 4 "tBodyAccJerk-mean()-Z" -0.00737070069603093
"WALKING" 4 "tBodyGyro-mean()-X" -0.0298726752979381
"WALKING" 4 "tBodyGyro-mean()-Y" -0.0750086556675258
"WALKING" 4 "tBodyGyro-mean()-Z" 0.0956607416628866
"WALKING" 4 "tBodyGyroJerk-mean()-X" -0.10509869233866
"WALKING" 4 "tBodyGyroJerk-mean()-Y" -0.0410624426912371
"WALKING" 4 "tBodyGyroJerk-mean()-Z" -0.060866534304433
"WALKING" 4 "tBodyAccMag-mean()" -0.637532979814948
"WALKING" 4 "tGravityAccMag-mean()" -0.637532979814948
"WALKING" 4 "tBodyAccJerkMag-mean()" -0.72234055742268
"WALKING" 4 "tBodyGyroMag-mean()" -0.708221087886598
"WALKING" 4 "tBodyGyroJerkMag-mean()" -0.849581355824742
"WALKING" 4 "fBodyAcc-mean()-X" -0.698994344226804
"WALKING" 4 "fBodyAcc-mean()-Y" -0.610966605674742
"WALKING" 4 "fBodyAcc-mean()-Z" -0.784964119020619
"WALKING" 4 "fBodyAcc-meanFreq()-X" -0.15574790130299
"WALKING" 4 "fBodyAcc-meanFreq()-Y" 0.0520271215242268
"WALKING" 4 "fBodyAcc-meanFreq()-Z" -0.0138445406976804
"WALKING" 4 "fBodyAccJerk-mean()-X" -0.717973724971649
"WALKING" 4 "fBodyAccJerk-mean()-Y" -0.684648403917526
"WALKING" 4 "fBodyAccJerk-mean()-Z" -0.845383895412371
"WALKING" 4 "fBodyAccJerk-meanFreq()-X" 0.0388340995747423
"WALKING" 4 "fBodyAccJerk-meanFreq()-Y" -0.174386827172165
"WALKING" 4 "fBodyAccJerk-meanFreq()-Z" -0.0764758920417526
"WALKING" 4 "fBodyGyro-mean()-X" -0.708097003278351
"WALKING" 4 "fBodyGyro-mean()-Y" -0.851859241237113
"WALKING" 4 "fBodyGyro-mean()-Z" -0.723913683350515
"WALKING" 4 "fBodyGyro-meanFreq()-X" -0.145349222123196
"WALKING" 4 "fBodyGyro-meanFreq()-Y" -0.357592715106186
"WALKING" 4 "fBodyGyro-meanFreq()-Z" -0.023592604357732
"WALKING" 4 "fBodyAccMag-mean()" -0.668273665958763
"WALKING" 4 "fBodyAccMag-meanFreq()" 0.0691602833970103
"WALKING" 4 "fBodyBodyAccJerkMag-mean()" -0.702045896773196
"WALKING" 4 "fBodyBodyAccJerkMag-meanFreq()" 0.165043041249278
"WALKING" 4 "fBodyBodyGyroMag-mean()" -0.785172936701031
"WALKING" 4 "fBodyBodyGyroMag-meanFreq()" -0.157891340330412
"WALKING" 4 "fBodyBodyGyroJerkMag-mean()" -0.86760194427835
"WALKING" 4 "fBodyBodyGyroJerkMag-meanFreq()" 0.144910348074227
"WALKING" 4 "angle(tBodyAccMean,gravity)" 0.0138743449414948
"WALKING" 4 "angle(tBodyAccJerkMean),gravityMean)" -0.0229605642539691
"WALKING" 4 "angle(tBodyGyroMean,gravityMean)" 0.0354053220360825
"WALKING" 4 "angle(tBodyGyroJerkMean,gravityMean)" 0.00551355829226804
"WALKING" 4 "angle(X,gravityMean)" -0.59471513242268
"WALKING" 4 "angle(Y,gravityMean)" 0.00844827569072165
"WALKING" 4 "angle(Z,gravityMean)" -0.117193013012371
"WALKING" 4 "tBodyAcc-std()-X" -0.68386446609433
"WALKING" 4 "tBodyAcc-std()-Y" -0.589609330539691
"WALKING" 4 "tBodyAcc-std()-Z" -0.741959040257732
"WALKING" 4 "tGravityAcc-std()-X" -0.967576704329897
"WALKING" 4 "tGravityAcc-std()-Y" -0.94170652321134
"WALKING" 4 "tGravityAcc-std()-Z" -0.936724233273196
"WALKING" 4 "tBodyAccJerk-std()-X" -0.701066737438144
"WALKING" 4 "tBodyAccJerk-std()-Y" -0.670976701376289
"WALKING" 4 "tBodyAccJerk-std()-Z" -0.859502524793814
"WALKING" 4 "tBodyGyro-std()-X" -0.750915960835052
"WALKING" 4 "tBodyGyro-std()-Y" -0.828888294742268
"WALKING" 4 "tBodyGyro-std()-Z" -0.745904225824742
"WALKING" 4 "tBodyGyroJerk-std()-X" -0.778479585721649
"WALKING" 4 "tBodyGyroJerk-std()-Y" -0.911436316752577
"WALKING" 4 "tBodyGyroJerk-std()-Z" -0.790578254329897
"WALKING" 4 "tBodyAccMag-std()" -0.670122122716495
"WALKING" 4 "tGravityAccMag-std()" -0.670122122716495
"WALKING" 4 "tBodyAccJerkMag-std()" -0.71024608685567
"WALKING" 4 "tBodyGyroMag-std()" -0.749105473365979
"WALKING" 4 "tBodyGyroJerkMag-std()" -0.870579517938144
"WALKING" 4 "fBodyAcc-std()-X" -0.679316495457474
"WALKING" 4 "fBodyAcc-std()-Y" -0.60587907902268
"WALKING" 4 "fBodyAcc-std()-Z" -0.739920171907216
"WALKING" 4 "fBodyAccJerk-std()-X" -0.710952957814433
"WALKING" 4 "fBodyAccJerk-std()-Y" -0.679116699128866
"WALKING" 4 "fBodyAccJerk-std()-Z" -0.872348615876289
"WALKING" 4 "fBodyGyro-std()-X" -0.765931837365979
"WALKING" 4 "fBodyGyro-std()-Y" -0.818105282886598
"WALKING" 4 "fBodyGyro-std()-Z" -0.778863649278351
"WALKING" 4 "fBodyAccMag-std()" -0.724979750463917
"WALKING" 4 "fBodyBodyAccJerkMag-std()" -0.723261097164948
"WALKING" 4 "fBodyBodyGyroMag-std()" -0.769330760360825
"WALKING" 4 "fBodyBodyGyroJerkMag-std()" -0.884187806804124
"WALKING" 5 "tBodyAcc-mean()-X" 0.279177960301325
"WALKING" 5 "tBodyAcc-mean()-Y" -0.0154833455336192
"WALKING" 5 "tBodyAcc-mean()-Z" -0.105661736816887
"WALKING" 5 "tGravityAcc-mean()-X" 0.698153719072848
"WALKING" 5 "tGravityAcc-mean()-Y" 0.112313109736755
"WALKING" 5 "tGravityAcc-mean()-Z" 0.0921607197449904
"WALKING" 5 "tBodyAccJerk-mean()-X" 0.0841019899622517
"WALKING" 5 "tBodyAccJerk-mean()-Y" 0.0017656830384106
"WALKING" 5 "tBodyAccJerk-mean()-Z" -0.0029537113427351
"WALKING" 5 "tBodyGyro-mean()-X" -0.0294516873643046
"WALKING" 5 "tBodyGyro-mean()-Y" -0.0774316445596026
"WALKING" 5 "tBodyGyro-mean()-Z" 0.0866267116745033
"WALKING" 5 "tBodyGyroJerk-mean()-X" -0.103522877147351
"WALKING" 5 "tBodyGyroJerk-mean()-Y" -0.0490624519374172
"WALKING" 5 "tBodyGyroJerk-mean()-Z" -0.0506258160122517
"WALKING" 5 "tBodyAccMag-mean()" -0.460866415568709
"WALKING" 5 "tGravityAccMag-mean()" -0.460866415568709
"WALKING" 5 "tBodyAccJerkMag-mean()" -0.589313870006622
"WALKING" 5 "tBodyGyroMag-mean()" -0.602770284825828
"WALKING" 5 "tBodyGyroJerkMag-mean()" -0.707383517582782
"WALKING" 5 "fBodyAcc-mean()-X" -0.55123770513245
"WALKING" 5 "fBodyAcc-mean()-Y" -0.440232431795033
"WALKING" 5 "fBodyAcc-mean()-Z" -0.696171811490066
"WALKING" 5 "fBodyAcc-meanFreq()-X" -0.226370689942053
"WALKING" 5 "fBodyAcc-meanFreq()-Y" 0.0748636861897351
"WALKING" 5 "fBodyAcc-meanFreq()-Z" 0.0062663175707947
"WALKING" 5 "fBodyAccJerk-mean()-X" -0.604769869438742
"WALKING" 5 "fBodyAccJerk-mean()-Y" -0.550991969857417
"WALKING" 5 "fBodyAccJerk-mean()-Z" -0.768762357980132
"WALKING" 5 "fBodyAccJerk-meanFreq()-X" -0.10292084499106
"WALKING" 5 "fBodyAccJerk-meanFreq()-Y" -0.27429092242043
"WALKING" 5 "fBodyAccJerk-meanFreq()-Z" -0.163706246351656
"WALKING" 5 "fBodyGyro-mean()-X" -0.632239300829801
"WALKING" 5 "fBodyGyro-mean()-Y" -0.71706218781457
"WALKING" 5 "fBodyGyro-mean()-Z" -0.537329127293278
"WALKING" 5 "fBodyGyro-meanFreq()-X" -0.0381646986649007
"WALKING" 5 "fBodyGyro-meanFreq()-Y" -0.0720666007195695
"WALKING" 5 "fBodyGyro-meanFreq()-Z" 0.0744028987918874
"WALKING" 5 "fBodyAccMag-mean()" -0.528503022745033
"WALKING" 5 "fBodyAccMag-meanFreq()" 0.0781455594845364
"WALKING" 5 "fBodyBodyAccJerkMag-mean()" -0.573176177044172
"WALKING" 5 "fBodyBodyAccJerkMag-meanFreq()" 0.131619298935099
"WALKING" 5 "fBodyBodyGyroMag-mean()" -0.677355755703311
"WALKING" 5 "fBodyBodyGyroMag-meanFreq()" 0.062219113935298
"WALKING" 5 "fBodyBodyGyroJerkMag-mean()" -0.748829309536424
"WALKING" 5 "fBodyBodyGyroJerkMag-meanFreq()" 0.0307564556565894
"WALKING" 5 "angle(tBodyAccMean,gravity)" -0.00911213827748344
"WALKING" 5 "angle(tBodyAccJerkMean),gravityMean)" -0.0152166119291391
"WALKING" 5 "angle(tBodyGyroMean,gravityMean)" -0.00953130166963576
"WALKING" 5 "angle(tBodyGyroJerkMean,gravityMean)" -0.0233952550609272
"WALKING" 5 "angle(X,gravityMean)" -0.598120786887417
"WALKING" 5 "angle(Y,gravityMean)" -0.0378727910794702
"WALKING" 5 "angle(Z,gravityMean)" -0.0440818730005695
"WALKING" 5 "tBodyAcc-std()-X" -0.507691011391722
"WALKING" 5 "tBodyAcc-std()-Y" -0.402724906078146
"WALKING" 5 "tBodyAcc-std()-Z" -0.646443640175497
"WALKING" 5 "tGravityAcc-std()-X" -0.964629108807947
"WALKING" 5 "tGravityAcc-std()-Y" -0.939973777950331
"WALKING" 5 "tGravityAcc-std()-Z" -0.94207867884106
"WALKING" 5 "tBodyAccJerk-std()-X" -0.575890535679801
"WALKING" 5 "tBodyAccJerk-std()-Y" -0.506544358609603
"WALKING" 5 "tBodyAccJerk-std()-Z" -0.78456199486755
"WALKING" 5 "tBodyGyro-std()-X" -0.709955676983444
"WALKING" 5 "tBodyGyro-std()-Y" -0.705638306688742
"WALKING" 5 "tBodyGyro-std()-Z" -0.606589817380795
"WALKING" 5 "tBodyGyroJerk-std()-X" -0.662581310334437
"WALKING" 5 "tBodyGyroJerk-std()-Y" -0.774114270364238
"WALKING" 5 "tBodyGyroJerk-std()-Z" -0.564680771249007
"WALKING" 5 "tBodyAccMag-std()" -0.52162345171192
"WALKING" 5 "tGravityAccMag-std()" -0.52162345171192
"WALKING" 5 "tBodyAccJerkMag-std()" -0.589031268133113
"WALKING" 5 "tBodyGyroMag-std()" -0.664078383532781
"WALKING" 5 "tBodyGyroJerkMag-std()" -0.734187493344371
"WALKING" 5 "fBodyAcc-std()-X" -0.492829885748675
"WALKING" 5 "fBodyAcc-std()-Y" -0.422162171100331
"WALKING" 5 "fBodyAcc-std()-Z" -0.649351210748344
"WALKING" 5 "fBodyAccJerk-std()-X" -0.584013626983444
"WALKING" 5 "fBodyAccJerk-std()-Y" -0.491500434303907
"WALKING" 5 "fBodyAccJerk-std()-Z" -0.798835563807947
"WALKING" 5 "fBodyGyro-std()-X" -0.73573857718543
"WALKING" 5 "fBodyGyro-std()-Y" -0.702290390960265
"WALKING" 5 "fBodyGyro-std()-Z" -0.669353687483444
"WALKING" 5 "fBodyAccMag-std()" -0.594259529756954
"WALKING" 5 "fBodyBodyAccJerkMag-std()" -0.613485123609272
"WALKING" 5 "fBodyBodyGyroMag-std()" -0.715731148145695
"WALKING" 5 "fBodyBodyGyroJerkMag-std()" -0.735610602483444
"WALKING" 6 "tBodyAcc-mean()-X" 0.269434151902542
"WALKING" 6 "tBodyAcc-mean()-Y" -0.0163911123936864
"WALKING" 6 "tBodyAcc-mean()-Z" -0.117900692084746
"WALKING" 6 "tGravityAcc-mean()-X" 0.670506153601695
"WALKING" 6 "tGravityAcc-mean()-Y" 0.0612321366461864
"WALKING" 6 "tGravityAcc-mean()-Z" 0.0584702778558475
"WALKING" 6 "tBodyAccJerk-mean()-X" 0.0866435091149576
"WALKING" 6 "tBodyAccJerk-mean()-Y" 0.00183060788194915
"WALKING" 6 "tBodyAccJerk-mean()-Z" -0.000810930989618644
"WALKING" 6 "tBodyGyro-mean()-X" -0.0342840234147034
"WALKING" 6 "tBodyGyro-mean()-Y" -0.0772570116263983
"WALKING" 6 "tBodyGyro-mean()-Z" 0.104308754638941
"WALKING" 6 "tBodyGyroJerk-mean()-X" -0.0919680285336017
"WALKING" 6 "tBodyGyroJerk-mean()-Y" -0.0437656755737288
"WALKING" 6 "tBodyGyroJerk-mean()-Z" -0.0571513411507627
"WALKING" 6 "tBodyAccMag-mean()" -0.619147950475381
"WALKING" 6 "tGravityAccMag-mean()" -0.619147950475381
"WALKING" 6 "tBodyAccJerkMag-mean()" -0.701327652220339
"WALKING" 6 "tBodyGyroMag-mean()" -0.690488145614407
"WALKING" 6 "tBodyGyroJerkMag-mean()" -0.780046966228814
"WALKING" 6 "fBodyAcc-mean()-X" -0.646620302652542
"WALKING" 6 "fBodyAcc-mean()-Y" -0.578355099619068
"WALKING" 6 "fBodyAcc-mean()-Z" -0.814738365169491
"WALKING" 6 "fBodyAcc-meanFreq()-X" -0.139166303662712
"WALKING" 6 "fBodyAcc-meanFreq()-Y" 0.0503880064949576
"WALKING" 6 "fBodyAcc-meanFreq()-Z" 0.0484582531687712
"WALKING" 6 "fBodyAccJerk-mean()-X" -0.677779817705085
"WALKING" 6 "fBodyAccJerk-mean()-Y" -0.66059454675
"WALKING" 6 "fBodyAccJerk-mean()-Z" -0.859603672415254
"WALKING" 6 "fBodyAccJerk-meanFreq()-X" -0.0295118597032627
"WALKING" 6 "fBodyAccJerk-meanFreq()-Y" -0.269652390936441
"WALKING" 6 "fBodyAccJerk-meanFreq()-Z" -0.113908219869915
"WALKING" 6 "fBodyGyro-mean()-X" -0.710060816508475
"WALKING" 6 "fBodyGyro-mean()-Y" -0.761625061822034
"WALKING" 6 "fBodyGyro-mean()-Z" -0.668113881479237
"WALKING" 6 "fBodyGyro-meanFreq()-X" -0.00638799606635593
"WALKING" 6 "fBodyGyro-meanFreq()-Y" -0.0908297418220339
"WALKING" 6 "fBodyGyro-meanFreq()-Z" 0.0389196627572034
"WALKING" 6 "fBodyAccMag-mean()" -0.631495453982373
"WALKING" 6 "fBodyAccMag-meanFreq()" 0.0867856673349576
"WALKING" 6 "fBodyBodyAccJerkMag-mean()" -0.652860664036017
"WALKING" 6 "fBodyBodyAccJerkMag-meanFreq()" 0.12334013105
"WALKING" 6 "fBodyBodyGyroMag-mean()" -0.73860950399661
"WALKING" 6 "fBodyBodyGyroMag-meanFreq()" 0.0355471964580509
"WALKING" 6 "fBodyBodyGyroJerkMag-mean()" -0.802472022627119
"WALKING" 6 "fBodyBodyGyroJerkMag-meanFreq()" 0.0636448772440678
"WALKING" 6 "angle(tBodyAccMean,gravity)" -0.00308253176317797
"WALKING" 6 "angle(tBodyAccJerkMean),gravityMean)" -0.00800535941949153
"WALKING" 6 "angle(tBodyGyroMean,gravityMean)" 0.0822586829909322
"WALKING" 6 "angle(tBodyGyroJerkMean,gravityMean)" -0.0451674383063559
"WALKING" 6 "angle(X,gravityMean)" -0.515171309957627
"WALKING" 6 "angle(Y,gravityMean)" -0.0133259062199153
"WALKING" 6 "angle(Z,gravityMean)" -0.0205599619629661
"WALKING" 6 "tBodyAcc-std()-X" -0.647669170333475
"WALKING" 6 "tBodyAcc-std()-Y" -0.553142396078856
"WALKING" 6 "tBodyAcc-std()-Z" -0.789845077542373
"WALKING" 6 "tGravityAcc-std()-X" -0.95651898940678
"WALKING" 6 "tGravityAcc-std()-Y" -0.952613166822034
"WALKING" 6 "tGravityAcc-std()-Z" -0.940646609533898
"WALKING" 6 "tBodyAccJerk-std()-X" -0.667198721502542
"WALKING" 6 "tBodyAccJerk-std()-Y" -0.627357097410593
"WALKING" 6 "tBodyAccJerk-std()-Z" -0.871721440720339
"WALKING" 6 "tBodyGyro-std()-X" -0.767068673052966
"WALKING" 6 "tBodyGyro-std()-Y" -0.761438068516949
"WALKING" 6 "tBodyGyro-std()-Z" -0.723490206153814
"WALKING" 6 "tBodyGyroJerk-std()-X" -0.739023005
"WALKING" 6 "tBodyGyroJerk-std()-Y" -0.82004406309322
"WALKING" 6 "tBodyGyroJerk-std()-Z" -0.70638507157161
"WALKING" 6 "tBodyAccMag-std()" -0.626787109835169
"WALKING" 6 "tGravityAccMag-std()" -0.626787109835169
"WALKING" 6 "tBodyAccJerkMag-std()" -0.659452354576271
"WALKING" 6 "tBodyGyroMag-std()" -0.722636443516102
"WALKING" 6 "tBodyGyroJerkMag-std()" -0.79820274690678
"WALKING" 6 "fBodyAcc-std()-X" -0.649772161629703
"WALKING" 6 "fBodyAcc-std()-Y" -0.568609162121059
"WALKING" 6 "fBodyAcc-std()-Z" -0.793153623220339
"WALKING" 6 "fBodyAccJerk-std()-X" -0.686677797992797
"WALKING" 6 "fBodyAccJerk-std()-Y" -0.616329704501695
